Entry	Reviewed	Length	Organism (ID)	PDB	Superkingdom	Phylum
A0A3L7DU06	unreviewed	333	1803384		Bacteria	Pseudomonadota
A0A3L7JNL7	unreviewed	347	2478915		Bacteria	Bacillota
A0A3L7K546	unreviewed	323	2478915		Bacteria	Bacillota
A0A3L7K5B9	unreviewed	330	2478915		Bacteria	Bacillota
A0A3L7LU46	unreviewed	326	2420513		Bacteria	Pseudomonadota
A0A3L7VSH7	unreviewed	355	2026724		Bacteria	Chloroflexota
A0A3L7WF30	unreviewed	342	2026724		Bacteria	Chloroflexota
A0A3L7XD77	unreviewed	309	2026724		Bacteria	Chloroflexota
A0A3L7ZF48	unreviewed	340	2320086		Bacteria	Bacteroidota
A0A3L8CFI9	unreviewed	331	1148509		Bacteria	Pseudomonadota
A0A3L8CJB5	unreviewed	273	1148509		Bacteria	Pseudomonadota
A0A3L8CSX3	unreviewed	341	1148509		Bacteria	Pseudomonadota
A0A3L8PM38	unreviewed	358	2478914		Bacteria	Actinomycetota
A0A3L8RDZ6	unreviewed	323	1343740		Bacteria	Actinomycetota
A0A3L9DSZ9	unreviewed	356	2282420		Bacteria	Bacillota
A0A3L9GBF7	unreviewed	88	562		Bacteria	Pseudomonadota
A0A3L9I065	unreviewed	285	562		Bacteria	Pseudomonadota
A0A3L9IH43	unreviewed	163	562		Bacteria	Pseudomonadota
A0A3L9Y5J7	unreviewed	361	1852017		Bacteria	Pseudomonadota
A0A3L9Y5W3	unreviewed	342	1852017		Bacteria	Pseudomonadota
A0A3L9ZNZ4	unreviewed	340	271156		Bacteria	Bacteroidota
A0A3M0G5B9	unreviewed	330	2479848		Bacteria	Actinomycetota
A0A3M0GA02	unreviewed	369	2479848		Bacteria	Actinomycetota
A0A3M0GDR0	unreviewed	355	2479848		Bacteria	Actinomycetota
A0A3M0GE64	unreviewed	384	38290		Bacteria	Actinomycetota
A0A3M0HDW7	unreviewed	351	1803385		Bacteria	Actinomycetota
A0A3M0HL45	unreviewed	344	1803385		Bacteria	Actinomycetota
A0A3M0I309	unreviewed	360	943815		Bacteria	Actinomycetota
A0A3M0I5N1	unreviewed	333	943815		Bacteria	Actinomycetota
A0A3M0I877	unreviewed	339	943815		Bacteria	Actinomycetota
A0A3M0IDK8	unreviewed	350	943815		Bacteria	Actinomycetota
A0A3M0M7L6	unreviewed	340	2116655		Bacteria	Pseudomonadota
A0A3M0MJ54	unreviewed	341	2116655		Bacteria	Pseudomonadota
A0A3M0NE44	unreviewed	324	2069351		Bacteria	Bacillota
A0A3M0NGE2	unreviewed	327	2069350		Bacteria	Bacillota
A0A3M0NVW6	unreviewed	334	2069351		Bacteria	Bacillota
A0A3M0P920	unreviewed	331	2069348		Bacteria	Bacillota
A0A3M0QG29	unreviewed	331	158836		Bacteria	Pseudomonadota
A0A3M0S1E1	unreviewed	338	84023		Bacteria	Bacillota
A0A3M0WLK9	unreviewed	351	1913988		Bacteria	Pseudomonadota
A0A3M0YWN1	unreviewed	215	1932692		Bacteria	Lentisphaerota
A0A3M0Z4A0	unreviewed	268	1932692		Bacteria	Lentisphaerota
A0A3M0Z5I7	unreviewed	193	1932692		Bacteria	Lentisphaerota
A0A3M0ZBX2	unreviewed	330	1932692		Bacteria	Lentisphaerota
A0A3M0ZHH7	unreviewed	356	1932692		Bacteria	Lentisphaerota
A0A3M0ZLR6	unreviewed	288	1932692		Bacteria	Lentisphaerota
A0A3M0ZZ12	unreviewed	341	1913988		Bacteria	Pseudomonadota
A0A3M0ZZF1	unreviewed	248	1913988		Bacteria	Pseudomonadota
A0A3M1A5X8	unreviewed	316	1913988		Bacteria	Pseudomonadota
A0A3M1A615	unreviewed	348	2212469		Bacteria	Calditrichota
A0A3M1C7A5	unreviewed	288	1898104		Bacteria	Bacteroidota
A0A3M1F813	unreviewed	231	2420332		Bacteria	Chloroflexota
A0A3M1FB89	unreviewed	339	2420332		Bacteria	Chloroflexota
A0A3M1FV52	unreviewed	182	2420332		Bacteria	Chloroflexota
A0A3M1G175	unreviewed	214	1913988		Bacteria	Pseudomonadota
A0A3M1G6Z4	unreviewed	277	1913988		Bacteria	Pseudomonadota
A0A3M1GGC1	unreviewed	354	2026799		Bacteria	Verrucomicrobiota
A0A3M1H2P4	unreviewed	333	2026724		Bacteria	Chloroflexota
A0A3M1HU89	unreviewed	302	2420332		Bacteria	Chloroflexota
A0A3M1HXW2	unreviewed	387	2420332		Bacteria	Chloroflexota
A0A3M1J5W2	unreviewed	341	1898104		Bacteria	Bacteroidota
A0A3M1JFQ0	unreviewed	283	2026724		Bacteria	Chloroflexota
A0A3M1KHQ8	unreviewed	221	1913988		Bacteria	Pseudomonadota
A0A3M1LT86	unreviewed	198	1913988		Bacteria	Pseudomonadota
A0A3M1QFZ5	unreviewed	342	2026724		Bacteria	Chloroflexota
A0A3M1XMV8	unreviewed	345	1898104		Bacteria	Bacteroidota
A0A3M2DUG3	unreviewed	320	1913988		Bacteria	Pseudomonadota
A0A3M2G928	unreviewed	354	1898104		Bacteria	Bacteroidota
A0A3M2GH11	unreviewed	215	2212469		Bacteria	Calditrichota
A0A3M2GSF8	unreviewed	264	29317		Bacteria	Actinomycetota
A0A3M2GYN8	unreviewed	264	29317		Bacteria	Actinomycetota
A0A3M2HAP8	unreviewed	339	2482750		Bacteria	Pseudomonadota
A0A3M2HD50	unreviewed	328	2482750		Bacteria	Pseudomonadota
A0A3M2HQB8	unreviewed	329	1176257		Bacteria	Pseudomonadota
A0A3M2LS94	unreviewed	344	2483353		Bacteria	Actinomycetota
A0A3M2QE51	unreviewed	320	2282419		Bacteria	Bacillota
A0A3M2VD37	unreviewed	339	192087		Bacteria	Pseudomonadota
A0A3M2VHX5	unreviewed	331	55398		Bacteria	Pseudomonadota
A0A3M2VIE1	unreviewed	339	55398		Bacteria	Pseudomonadota
A0A3M2VYF1	unreviewed	330	55398		Bacteria	Pseudomonadota
A0A3M2WSS7	unreviewed	94	59511		Bacteria	Pseudomonadota
A0A3M2XNH8	unreviewed	331	321		Bacteria	Pseudomonadota
A0A3M2XPQ7	unreviewed	330	321		Bacteria	Pseudomonadota
A0A3M2XV85	unreviewed	339	321		Bacteria	Pseudomonadota
A0A3M2YBW9	unreviewed	350	360920		Bacteria	Pseudomonadota
A0A3M2YEY1	unreviewed	319	360920		Bacteria	Pseudomonadota
A0A3M2ZIP2	unreviewed	125	59511		Bacteria	Pseudomonadota
A0A3M3A0X9	unreviewed	197	29438		Bacteria	Pseudomonadota
A0A3M3A219	unreviewed	317	29438		Bacteria	Pseudomonadota
A0A3M3AC56	unreviewed	251	129137		Bacteria	Pseudomonadota
A0A3M3ACD1	unreviewed	230	59511		Bacteria	Pseudomonadota
A0A3M3AW74	unreviewed	330	317		Bacteria	Pseudomonadota
A0A3M3B3G3	unreviewed	347	317		Bacteria	Pseudomonadota
A0A3M3BBF9	unreviewed	212	59511		Bacteria	Pseudomonadota
A0A3M3BH92	unreviewed	218	46678		Bacteria	Pseudomonadota
A0A3M3BNR3	unreviewed	331	317		Bacteria	Pseudomonadota
A0A3M3CTC9	unreviewed	344	59510		Bacteria	Pseudomonadota
A0A3M3CW84	unreviewed	331	59510		Bacteria	Pseudomonadota
A0A3M3CXB9	unreviewed	330	59510		Bacteria	Pseudomonadota
A0A3M3DZN7	unreviewed	362	47879		Bacteria	Pseudomonadota
A0A3M3EJZ3	unreviewed	330	47879		Bacteria	Pseudomonadota
A0A3M3ELA3	unreviewed	331	192087		Bacteria	Pseudomonadota
A0A3M3EM70	unreviewed	330	192087		Bacteria	Pseudomonadota
A0A3M3EZL6	unreviewed	343	47879		Bacteria	Pseudomonadota
A0A3M3F323	unreviewed	339	192087		Bacteria	Pseudomonadota
A0A3M3FZU0	unreviewed	415	318		Bacteria	Pseudomonadota
A0A3M3G114	unreviewed	330	318		Bacteria	Pseudomonadota
A0A3M3GNF3	unreviewed	330	235276		Bacteria	Pseudomonadota
A0A3M3H220	unreviewed	280	318		Bacteria	Pseudomonadota
A0A3M3HHW8	unreviewed	339	235276		Bacteria	Pseudomonadota
A0A3M3HIX4	unreviewed	331	235276		Bacteria	Pseudomonadota
A0A3M3J7I2	unreviewed	164	318		Bacteria	Pseudomonadota
A0A3M3JCU4	unreviewed	404	264453		Bacteria	Pseudomonadota
A0A3M3JU83	unreviewed	333	264453		Bacteria	Pseudomonadota
A0A3M3K6Y4	unreviewed	341	82996		Bacteria	Pseudomonadota
A0A3M3KPK1	unreviewed	369	318		Bacteria	Pseudomonadota
A0A3M3L8R5	unreviewed	339	251700		Bacteria	Pseudomonadota
A0A3M3LHS3	unreviewed	331	251700		Bacteria	Pseudomonadota
A0A3M3N2R6	unreviewed	339	81036		Bacteria	Pseudomonadota
A0A3M3NW73	unreviewed	341	317		Bacteria	Pseudomonadota
A0A3M3NWY1	unreviewed	331	317		Bacteria	Pseudomonadota
A0A3M3Q4N2	unreviewed	330	86840		Bacteria	Pseudomonadota
A0A3M3QCZ6	unreviewed	331	86840		Bacteria	Pseudomonadota
A0A3M3R7Q4	unreviewed	339	86840		Bacteria	Pseudomonadota
A0A3M3SF90	unreviewed	330	319		Bacteria	Pseudomonadota
A0A3M3SV52	unreviewed	331	319		Bacteria	Pseudomonadota
A0A3M3SY62	unreviewed	81	129138		Bacteria	Pseudomonadota
A0A3M3TH06	unreviewed	339	319		Bacteria	Pseudomonadota
A0A3M3TRD4	unreviewed	330	59510		Bacteria	Pseudomonadota
A0A3M3VDR5	unreviewed	330	317		Bacteria	Pseudomonadota
A0A3M3VGS5	unreviewed	339	318		Bacteria	Pseudomonadota
A0A3M3W5N1	unreviewed	130	129137		Bacteria	Pseudomonadota
A0A3M3WH02	unreviewed	341	97473		Bacteria	Pseudomonadota
A0A3M3WIN5	unreviewed	331	97473		Bacteria	Pseudomonadota
A0A3M3WRI4	unreviewed	332	83167		Bacteria	Pseudomonadota
A0A3M3X4R9	unreviewed	341	97473		Bacteria	Pseudomonadota
A0A3M3XIT3	unreviewed	309	83167		Bacteria	Pseudomonadota
A0A3M3XLA5	unreviewed	339	83167		Bacteria	Pseudomonadota
A0A3M3XY33	unreviewed	341	294		Bacteria	Pseudomonadota
A0A3M3XYV6	unreviewed	330	251707		Bacteria	Pseudomonadota
A0A3M3XYX9	unreviewed	331	251707		Bacteria	Pseudomonadota
A0A3M3Y4T7	unreviewed	352	294		Bacteria	Pseudomonadota
A0A3M3YM51	unreviewed	350	251706		Bacteria	Pseudomonadota
A0A3M3YPY4	unreviewed	339	129140		Bacteria	Pseudomonadota
A0A3M3Z964	unreviewed	330	59511		Bacteria	Pseudomonadota
A0A3M3Z9J7	unreviewed	330	129140		Bacteria	Pseudomonadota
A0A3M3ZC40	unreviewed	331	251706		Bacteria	Pseudomonadota
A0A3M3ZDN8	unreviewed	331	129140		Bacteria	Pseudomonadota
A0A3M3ZEC3	unreviewed	339	251706		Bacteria	Pseudomonadota
A0A3M3ZGB0	unreviewed	330	251706		Bacteria	Pseudomonadota
A0A3M3ZNM5	unreviewed	330	237306		Bacteria	Pseudomonadota
A0A3M4AD60	unreviewed	331	237306		Bacteria	Pseudomonadota
A0A3M4AMR0	unreviewed	339	237306		Bacteria	Pseudomonadota
A0A3M4AWQ7	unreviewed	100	237306		Bacteria	Pseudomonadota
A0A3M4BZ09	unreviewed	331	129135		Bacteria	Pseudomonadota
A0A3M4C7J0	unreviewed	339	129135		Bacteria	Pseudomonadota
A0A3M4CIW0	unreviewed	320	53707		Bacteria	Pseudomonadota
A0A3M4E1A6	unreviewed	331	192087		Bacteria	Pseudomonadota
A0A3M4EFQ8	unreviewed	341	192087		Bacteria	Pseudomonadota
A0A3M4EZC3	unreviewed	119	192087		Bacteria	Pseudomonadota
A0A3M4FBX3	unreviewed	271	192087		Bacteria	Pseudomonadota
A0A3M4FQ86	unreviewed	206	192087		Bacteria	Pseudomonadota
A0A3M4IUN4	unreviewed	330	33069		Bacteria	Pseudomonadota
A0A3M4JDK1	unreviewed	339	33069		Bacteria	Pseudomonadota
A0A3M4K4C3	unreviewed	331	103796		Bacteria	Pseudomonadota
A0A3M4K8U3	unreviewed	339	103796		Bacteria	Pseudomonadota
A0A3M4KXB6	unreviewed	330	34065		Bacteria	Pseudomonadota
A0A3M4L7Z4	unreviewed	330	103796		Bacteria	Pseudomonadota
A0A3M4L8B6	unreviewed	302	103796		Bacteria	Pseudomonadota
A0A3M4LAP3	unreviewed	334	251704		Bacteria	Pseudomonadota
A0A3M4LQ90	unreviewed	413	36746		Bacteria	Pseudomonadota
A0A3M4MV48	unreviewed	339	318		Bacteria	Pseudomonadota
A0A3M4PKW3	unreviewed	331	33069		Bacteria	Pseudomonadota
A0A3M4Q5U5	unreviewed	331	191391		Bacteria	Pseudomonadota
A0A3M4R4W4	unreviewed	330	318		Bacteria	Pseudomonadota
A0A3M4RA29	unreviewed	331	251654		Bacteria	Pseudomonadota
A0A3M4SD51	unreviewed	331	251707		Bacteria	Pseudomonadota
A0A3M4SDJ6	unreviewed	330	251707		Bacteria	Pseudomonadota
A0A3M4SFJ3	unreviewed	339	251707		Bacteria	Pseudomonadota
A0A3M4SM34	unreviewed	428	251720		Bacteria	Pseudomonadota
A0A3M4T111	unreviewed	331	237306		Bacteria	Pseudomonadota
A0A3M4TF08	unreviewed	81	251720		Bacteria	Pseudomonadota
A0A3M4TXR3	unreviewed	330	264453		Bacteria	Pseudomonadota
A0A3M4U5U9	unreviewed	339	264453		Bacteria	Pseudomonadota
A0A3M4W0E7	unreviewed	331	36746		Bacteria	Pseudomonadota
A0A3M4WXJ1	unreviewed	318	360922		Bacteria	Pseudomonadota
A0A3M4Y185	unreviewed	330	235276		Bacteria	Pseudomonadota
A0A3M4Y1B4	unreviewed	331	235276		Bacteria	Pseudomonadota
A0A3M4YNW9	unreviewed	339	235276		Bacteria	Pseudomonadota
A0A3M5A0H8	unreviewed	339	251653		Bacteria	Pseudomonadota
A0A3M5A8S6	unreviewed	331	235275		Bacteria	Pseudomonadota
A0A3M5A9M9	unreviewed	339	235275		Bacteria	Pseudomonadota
A0A3M5AL17	unreviewed	337	235275		Bacteria	Pseudomonadota
A0A3M5B9E2	unreviewed	331	199198		Bacteria	Pseudomonadota
A0A3M5C3P7	unreviewed	330	53410		Bacteria	Pseudomonadota
A0A3M5DSF3	unreviewed	504	287		Bacteria	Pseudomonadota
A0A3M5E5V4	unreviewed	339	199198		Bacteria	Pseudomonadota
A0A3M5EP72	unreviewed	158	287		Bacteria	Pseudomonadota
A0A3M5ET15	unreviewed	325	287		Bacteria	Pseudomonadota
A0A3M5EVH5	unreviewed	339	29438		Bacteria	Pseudomonadota
A0A3M5EVL7	unreviewed	330	199198		Bacteria	Pseudomonadota
A0A3M5F3A3	unreviewed	193	29438		Bacteria	Pseudomonadota
A0A3M5FHL0	unreviewed	331	199198		Bacteria	Pseudomonadota
A0A3M5FLY4	unreviewed	142	29438		Bacteria	Pseudomonadota
A0A3M5FRP2	unreviewed	213	29438		Bacteria	Pseudomonadota
A0A3M5FSH5	unreviewed	331	29438		Bacteria	Pseudomonadota
A0A3M5FTX9	unreviewed	330	29438		Bacteria	Pseudomonadota
A0A3M5G7V5	unreviewed	331	29438		Bacteria	Pseudomonadota
A0A3M5GD57	unreviewed	331	29438		Bacteria	Pseudomonadota
A0A3M5GDS2	unreviewed	81	29438		Bacteria	Pseudomonadota
A0A3M5GF38	unreviewed	129	29438		Bacteria	Pseudomonadota
A0A3M5GMT5	unreviewed	339	29438		Bacteria	Pseudomonadota
A0A3M5H1G7	unreviewed	303	29438		Bacteria	Pseudomonadota
A0A3M5IJT5	unreviewed	339	319		Bacteria	Pseudomonadota
A0A3M5ISG8	unreviewed	330	53707		Bacteria	Pseudomonadota
A0A3M5JYJ9	unreviewed	339	264459		Bacteria	Pseudomonadota
A0A3M5K083	unreviewed	330	264459		Bacteria	Pseudomonadota
A0A3M5K1N6	unreviewed	330	29438		Bacteria	Pseudomonadota
A0A3M5L2G9	unreviewed	265	129139		Bacteria	Pseudomonadota
A0A3M5LJ48	unreviewed	404	264458		Bacteria	Pseudomonadota
A0A3M5LST9	unreviewed	243	264458		Bacteria	Pseudomonadota
A0A3M5LWT1	unreviewed	114	29438		Bacteria	Pseudomonadota
A0A3M5NBP1	unreviewed	326	360921		Bacteria	Pseudomonadota
A0A3M5PCY8	unreviewed	339	33069		Bacteria	Pseudomonadota
A0A3M5PM59	unreviewed	331	33069		Bacteria	Pseudomonadota
A0A3M5QUT9	unreviewed	286	318		Bacteria	Pseudomonadota
A0A3M5QVU3	unreviewed	331	264453		Bacteria	Pseudomonadota
A0A3M5SJ18	unreviewed	330	53707		Bacteria	Pseudomonadota
A0A3M5TIV0	unreviewed	331	46257		Bacteria	Pseudomonadota
A0A3M5TMF6	unreviewed	114	129138		Bacteria	Pseudomonadota
A0A3M5TNR6	unreviewed	339	251707		Bacteria	Pseudomonadota
A0A3M5TUV6	unreviewed	330	46257		Bacteria	Pseudomonadota
A0A3M5TXN6	unreviewed	339	46257		Bacteria	Pseudomonadota
A0A3M5U3K1	unreviewed	373	663959		Bacteria	Pseudomonadota
A0A3M5UKI3	unreviewed	91	663959		Bacteria	Pseudomonadota
A0A3M5UQ54	unreviewed	331	663959		Bacteria	Pseudomonadota
A0A3M5VPP3	unreviewed	200	663959		Bacteria	Pseudomonadota
A0A3M5VRW2	unreviewed	330	321		Bacteria	Pseudomonadota
A0A3M5VT22	unreviewed	336	663959		Bacteria	Pseudomonadota
A0A3M5VTG0	unreviewed	339	321		Bacteria	Pseudomonadota
A0A3M5W0A6	unreviewed	200	663959		Bacteria	Pseudomonadota
A0A3M5WE14	unreviewed	128	83167		Bacteria	Pseudomonadota
A0A3M5WGG6	unreviewed	209	83167		Bacteria	Pseudomonadota
A0A3M5WIM4	unreviewed	328	83167		Bacteria	Pseudomonadota
A0A3M5WPG8	unreviewed	527	81036		Bacteria	Pseudomonadota
A0A3M5WY57	unreviewed	331	83167		Bacteria	Pseudomonadota
A0A3M5WYU6	unreviewed	330	83167		Bacteria	Pseudomonadota
A0A3M5X371	unreviewed	331	81036		Bacteria	Pseudomonadota
A0A3M5X4I7	unreviewed	330	81036		Bacteria	Pseudomonadota
A0A3M5ZCA5	unreviewed	331	29438		Bacteria	Pseudomonadota
A0A3M5ZMS5	unreviewed	296	29438		Bacteria	Pseudomonadota
A0A3M6AAH7	unreviewed	330	29438		Bacteria	Pseudomonadota
A0A3M6AGK1	unreviewed	168	29438		Bacteria	Pseudomonadota
A0A3M6B8R0	unreviewed	331	319		Bacteria	Pseudomonadota
A0A3M6D234	unreviewed	331	251654		Bacteria	Pseudomonadota
A0A3M6DWP8	unreviewed	339	53707		Bacteria	Pseudomonadota
A0A3M6EAJ6	unreviewed	341	59510		Bacteria	Pseudomonadota
A0A3M6ELS3	unreviewed	312	46678		Bacteria	Pseudomonadota
A0A3M6FK07	unreviewed	331	86841		Bacteria	Pseudomonadota
A0A3M6FSQ7	unreviewed	268	322		Bacteria	Pseudomonadota
A0A3M6GWT8	unreviewed	221	322		Bacteria	Pseudomonadota
A0A3M6I325	unreviewed	218	322		Bacteria	Pseudomonadota
A0A3M6NS57	unreviewed	332	732		Bacteria	Pseudomonadota
A0A3M6P5W2	unreviewed	331	732		Bacteria	Pseudomonadota
A0A3M6PDR1	unreviewed	330	732		Bacteria	Pseudomonadota
A0A3M6SCX4	unreviewed	336	1598		Bacteria	Bacillota
A0A3M6SIA9	unreviewed	311	1598		Bacteria	Bacillota
A0A3M6SKS6	unreviewed	314	1598		Bacteria	Bacillota
A0A3M7L8X0	unreviewed	342	2305228		Bacteria	Bacteroidota
A0A3M7LA53	unreviewed	336	2305228		Bacteria	Bacteroidota
A0A3M7TD82	unreviewed	342	2305228		Bacteria	Bacteroidota
A0A3M7TEI8	unreviewed	336	2305228		Bacteria	Bacteroidota
A0A3M7TM78	unreviewed	338	2483800		Bacteria	Bacillota
A0A3M7TRA1	unreviewed	328	2483800		Bacteria	Bacillota
A0A3M7TRG4	unreviewed	335	2483800		Bacteria	Bacillota
A0A3M8A6F5	unreviewed	336	2583849		Bacteria	Actinomycetota
A0A3M8C8F2	unreviewed	332	173959		Bacteria	Bacillota
A0A3M8CED6	unreviewed	336	173959		Bacteria	Bacillota
A0A3M8CGP9	unreviewed	336	497735		Bacteria	Bacillota
A0A3M8CGW3	unreviewed	336	173959		Bacteria	Bacillota
A0A3M8CLP7	unreviewed	347	173959		Bacteria	Bacillota
A0A3M8CPS4	unreviewed	332	497735		Bacteria	Bacillota
A0A3M8CY60	unreviewed	330	651560		Bacteria	Bacillota
A0A3M8CYV4	unreviewed	351	497735		Bacteria	Bacillota
A0A3M8CZ21	unreviewed	333	651560		Bacteria	Bacillota
A0A3M8DJR7	unreviewed	330	651560		Bacteria	Bacillota
A0A3M8DJW2	unreviewed	338	651560		Bacteria	Bacillota
A0A3M8DUE4	unreviewed	343	511487		Bacteria	Bacillota
A0A3M8EK27	unreviewed	332	2382159		Bacteria	Bacteroidota
A0A3M8EM13	unreviewed	338	2382159		Bacteria	Bacteroidota
A0A3M8EPJ0	unreviewed	331	2382159		Bacteria	Bacteroidota
A0A3M8G2R0	unreviewed	334	1883156		Bacteria	Bacteroidota
A0A3M8GQC3	unreviewed	340	192149		Bacteria	Bacteroidota
A0A3M8HEF0	unreviewed	327	1368476		Bacteria	Bacillota
A0A3M8LAD6	unreviewed	319	2486026		Bacteria	Actinomycetota
A0A3M8LBF3	unreviewed	334	2486026		Bacteria	Actinomycetota
A0A3M8LN82	unreviewed	340	2486026		Bacteria	Actinomycetota
A0A3M8P7Y9	unreviewed	336	1848460		Bacteria	Bacillota
A0A3M8QBG3	unreviewed	336	1053647		Bacteria	Pseudomonadota
A0A3M8SRS1	unreviewed	339	303		Bacteria	Pseudomonadota
A0A3M8T9A0	unreviewed	357	2486417		Bacteria	Actinomycetota
A0A3M8USC5	unreviewed	219	2486417		Bacteria	Actinomycetota
A0A3M9M944	unreviewed	347	2487040		Bacteria	Bacteroidota
A0A3M9MS17	unreviewed	354	1348778		Bacteria	Bacteroidota
A0A3M9MS90	unreviewed	340	1348778		Bacteria	Bacteroidota
A0A3M9MUE6	unreviewed	339	2487040		Bacteria	Bacteroidota
A0A3M9MV63	unreviewed	348	2487040		Bacteria	Bacteroidota
A0A3M9MW25	unreviewed	348	2487040		Bacteria	Bacteroidota
A0A3M9NM06	unreviewed	343	2294116		Bacteria	Bacteroidota
A0A3M9X0Z4	unreviewed	350	2066070		Bacteria	Pseudomonadota
A0A3M9XBF7	unreviewed	332	2066070		Bacteria	Pseudomonadota
A0A3N0BM55	unreviewed	344	1268550		Bacteria	Bacteroidota
A0A3N0BSQ8	unreviewed	331	1268550		Bacteria	Bacteroidota
A0A3N0BSY3	unreviewed	339	1268550		Bacteria	Bacteroidota
A0A3N0BXQ2	unreviewed	338	1268550		Bacteria	Bacteroidota
A0A3N0C2M3	unreviewed	342	1268550		Bacteria	Bacteroidota
A0A3N0D3I9	unreviewed	344	2483113		Bacteria	Actinomycetota
A0A3N0E411	unreviewed	335	2487137		Bacteria	Actinomycetota
A0A3N0EAP7	unreviewed	343	1084421		Bacteria	Bacteroidota
A0A3N0EG08	unreviewed	311	2487137		Bacteria	Actinomycetota
A0A3N0EHK1	unreviewed	348	1084421		Bacteria	Bacteroidota
A0A3N0F011	unreviewed	345	1084421		Bacteria	Bacteroidota
A0A3N0F5J4	unreviewed	341	1084421		Bacteria	Bacteroidota
A0A3N0FVR9	unreviewed	341	1577887		Bacteria	Pseudomonadota
A0A3N0FXD5	unreviewed	334	1577887		Bacteria	Pseudomonadota
A0A3N0G8L6	unreviewed	332	1577887		Bacteria	Pseudomonadota
A0A3N0GBN6	unreviewed	334	1577887		Bacteria	Pseudomonadota
A0A3N0NHR5	unreviewed	334	72407		Bacteria	Pseudomonadota
A0A3N0UF69	unreviewed	332	1172565		Bacteria	Pseudomonadota
A0A3N0URG7	unreviewed	334	1172565		Bacteria	Pseudomonadota
A0A3N0XAP8	unreviewed	342	420404		Bacteria	Bacteroidota
A0A3N1GZZ3	unreviewed	356	103734		Bacteria	Actinomycetota
A0A3N1HQG4	unreviewed	360	763993		Bacteria	Actinomycetota
A0A3N1I2J5	unreviewed	331	2485118		Bacteria	Pseudomonadota
A0A3N1IQ38	unreviewed	331	2485118		Bacteria	Pseudomonadota
A0A3N1IVQ7	unreviewed	347	2485118		Bacteria	Pseudomonadota
A0A3N1IYY1	unreviewed	334	2485118		Bacteria	Pseudomonadota
A0A3N1J1V4	unreviewed	333	2485118		Bacteria	Pseudomonadota
A0A3N1J549	unreviewed	342	2485118		Bacteria	Pseudomonadota
A0A3N1JBY6	unreviewed	342	2485104		Bacteria	Actinomycetota
A0A3N1KID2	unreviewed	325	2485172		Bacteria	Actinomycetota
A0A3N1KKL6	unreviewed	347	2485172		Bacteria	Actinomycetota
A0A3N1KWG8	unreviewed	339	94		Bacteria	Pseudomonadota
A0A3N1M527	unreviewed	345	2485103		Bacteria	Actinomycetota
A0A3N1MQ98	unreviewed	334	2485103		Bacteria	Actinomycetota
A0A3N1QGW6	unreviewed	339	2485200		Bacteria	Actinomycetota
A0A3N1QUY9	unreviewed	344	2485141		Bacteria	Pseudomonadota
A0A3N1S9R9	unreviewed	342	2485152		Bacteria	Actinomycetota
A0A3N1VR02	unreviewed	336	2485126		Bacteria	Pseudomonadota
A0A3N1VY21	unreviewed	333	2485126		Bacteria	Pseudomonadota
A0A3N1W1P7	unreviewed	345	2485126		Bacteria	Pseudomonadota
A0A3N1W391	unreviewed	342	2485126		Bacteria	Pseudomonadota
A0A3N1W5J5	unreviewed	328	2485126		Bacteria	Pseudomonadota
A0A3N1W5Y2	unreviewed	356	2485126		Bacteria	Pseudomonadota
A0A3N1WCE4	unreviewed	291	2485126		Bacteria	Pseudomonadota
A0A3N1WG86	unreviewed	331	2485126		Bacteria	Pseudomonadota
A0A3N1WIQ3	unreviewed	331	2485126		Bacteria	Pseudomonadota
A0A3N1WJC1	unreviewed	331	2485126		Bacteria	Pseudomonadota
A0A3N1WJG5	unreviewed	340	2485126		Bacteria	Pseudomonadota
A0A3N1WKC2	unreviewed	338	2485126		Bacteria	Pseudomonadota
A0A3N1WLK6	unreviewed	340	2485126		Bacteria	Pseudomonadota
A0A3N1X835	unreviewed	334	2485130		Bacteria	Pseudomonadota
A0A3N1XZ69	unreviewed	337	1329262		Bacteria	Bacillota
A0A3N1ZUL0	unreviewed	387	33984		Bacteria	Actinomycetota
A0A3N2BBX2	unreviewed	336	56055		Bacteria	Actinomycetota
A0A3N2BGX7	unreviewed	347	56055		Bacteria	Actinomycetota
A0A3N2BYF9	unreviewed	365	150123		Bacteria	Actinomycetota
A0A3N2BYH0	unreviewed	211	150123		Bacteria	Actinomycetota
A0A3N2C5J9	unreviewed	669	150123		Bacteria	Actinomycetota
A0A3N2DAA0	unreviewed	328	120377		Bacteria	Actinomycetota
A0A3N2DBL0	unreviewed	341	120377		Bacteria	Actinomycetota
A0A3N2DLD9	unreviewed	331	2485133		Bacteria	Pseudomonadota
A0A3N2DU25	unreviewed	340	577		Bacteria	Pseudomonadota
A0A3N2DXB6	unreviewed	331	2485133		Bacteria	Pseudomonadota
A0A3N2E4K4	unreviewed	331	2485119		Bacteria	Pseudomonadota
A0A3N2E7E4	unreviewed	334	2485119		Bacteria	Pseudomonadota
A0A3N2E859	unreviewed	344	2485119		Bacteria	Pseudomonadota
A0A3N2EAD6	unreviewed	334	2485133		Bacteria	Pseudomonadota
A0A3N2EAM8	unreviewed	347	2485133		Bacteria	Pseudomonadota
A0A3N2ED78	unreviewed	338	2485119		Bacteria	Pseudomonadota
A0A3N2EDL1	unreviewed	331	2485119		Bacteria	Pseudomonadota
